nct_id,start_date,study_first_submitted_date,study_first_submitted_qc_date,has_prospective_registration,nlm_download_date_description,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_date_type,verification_date,completion_date_type,completion_date,primary_completion_date_type,primary_completion_date,updated_at,start_month_year,verification_month_year,completion_month_year,primary_completion_month_year,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,source_class,delayed_posting,expanded_access_nctid,expanded_access_status_for_nctid,fdaaa801_violation,baseline_type_units_analyzed,patient_registry,were_results_reported,days_compl_to_summary,days_reg_to_start,summary_result_12_month,summary_result_24_month
NCT02071511,2014-01-31,2014-02-10,2014-02-21,FALSE,NA,NA,NA,2022-09-16,2014-02-26,ESTIMATED,NA,NA,NA,NA,NA,NA,2022-09-16,2022-09-21,ACTUAL,NA,2022-09-30,ACTUAL,2016-08-31,ACTUAL,2016-01-31,2024-09-24T21:50:58Z,2014-01,2022-09,2016-08,2016-01,NA,INTERVENTIONAL,ARDEVAT,NA,Renal Denervation In Patient Undergoing VT Ablation:Combined Renal Denervation and VT Ablation vs. Simply VT Ablation,Renal Denervation In Patient Undergoing VT Ablation:Combined Renal Denervation and VT Ablation vs. Simply VT Ablation,TERMINATED,NA,NA,50,ACTUAL,Universitätsklinikum Hamburg-Eppendorf,NA,2,NA,"The Sponsor appreciate the devastating impact that the results of the SYMPLICITY HTN 3 trial had on research progress for renal denervation. Based on the lack of recent progress, it is no longer practical to maintain the agreement.",FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO,"We at Medtronic certainly appreciate the devastating impact that the results of the SYMPLICITY HTN 3 trial had on research progress for renal denervation, including your trial. Therefore, based on the lack of recent progress, it is no longer practical to maintain our agreement and we are hereby terminating our support for the trial.",2024-09-24T21:50:58Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-10,FALSE,FALSE
NCT01071187,2010-03-31,2010-02-18,2010-02-18,TRUE,NA,NA,NA,2010-09-14,2010-02-19,ESTIMATED,NA,NA,NA,NA,NA,NA,2010-09-14,2010-09-15,ESTIMATED,NA,2010-09-30,ESTIMATED,2011-09-30,ESTIMATED,2011-09-30,2024-09-25T09:20:36Z,2010-03,2010-09,2011-09,2011-09,NA,INTERVENTIONAL,NA,NA,Varenicline for Alcohol Dependence,"Investigation of the Efficacy and Safety of Varenicline in the Postacute Treatment of Alcohol Dependence - a Prospective, Double-blind, Placebo-controlled, Randomised Phase-II Study",UNKNOWN,RECRUITING,PHASE2,40,ESTIMATED,Johannes Gutenberg University Mainz,NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T09:20:36Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,41,FALSE,FALSE
NCT00180102,2003-12-31,2005-09-12,2005-09-12,FALSE,NA,NA,NA,2009-12-23,2005-09-16,ESTIMATED,NA,NA,NA,NA,NA,NA,2009-12-23,2009-12-24,ESTIMATED,NA,2009-12-31,ACTUAL,2009-11-30,ACTUAL,2009-11-30,2024-09-24T21:50:58Z,2003-12,2009-12,2009-11,2009-11,NA,INTERVENTIONAL,NA,NA,AML2003 - Standard-Therapy vs Intensified Therapy for Adult Acute Myeloid Leukemia Patients <= 60 Years,"AML2003 - Randomized Comparison Between Standard-Therapy and Intensified Therapy for Adult Acute Myeloid Leukemia Patients <= 60 Years. A Prospective, Randomized, Multi-center Therapy-Optimizing-Study.",COMPLETED,NA,PHASE4,600,ESTIMATED,Technische Universität Dresden,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-24T21:50:58Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-621,FALSE,FALSE
NCT01626274,2012-01-31,2012-06-20,2012-06-20,FALSE,NA,NA,NA,2013-11-26,2012-06-22,ESTIMATED,NA,NA,NA,NA,NA,NA,2013-11-26,2013-11-27,ESTIMATED,NA,2013-11-30,ACTUAL,2013-02-28,ACTUAL,2013-02-28,2024-09-24T21:50:58Z,2012-01,2013-11,2013-02,2013-02,NA,INTERVENTIONAL,LAVIMO,NA,Long Term Vital Parameter Monitoring (LAVIMO),Long Term Vital Parameter Monitoring Pilot Study to Evaluate Measurement Data Via In-ear Sensor in Comparison to Standard Polysomnography in Sleep Laboratory,COMPLETED,NA,NA,8,ACTUAL,RWTH Aachen University,NA,1,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-24T21:50:58Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-141,FALSE,FALSE
NCT01133145,NA,2010-05-27,2010-05-27,NA,NA,NA,NA,2010-05-27,2010-05-28,ESTIMATED,NA,NA,NA,NA,NA,NA,2010-05-27,2010-05-28,ESTIMATED,NA,2010-05-31,ESTIMATED,2012-06-30,ESTIMATED,2011-12-31,2024-09-25T09:20:36Z,NA,2010-05,2012-06,2011-12,NA,INTERVENTIONAL,kneeTx,NA,Allogeneic Vascularized Knee Transplantation,Allogenic Vascularized Knee and Femur Transplantation Clinical Evaluation,UNKNOWN,ENROLLING_BY_INVITATION,NA,6,ACTUAL,University of Jena,NA,1,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T09:20:36Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE
NCT01175265,2008-11-30,2010-07-13,2010-08-03,FALSE,NA,NA,NA,2010-08-03,2010-08-04,ESTIMATED,NA,NA,NA,NA,NA,NA,2010-08-03,2010-08-04,ESTIMATED,NA,2010-04-30,ACTUAL,2010-04-30,ACTUAL,2009-08-31,2024-09-26T10:43:32Z,2008-11,2010-04,2010-04,2009-08,NA,INTERVENTIONAL,NA,NA,Effects of Breathing Retraining in Patients With Chronic Obstructive Pulmonary Disease (COPD),"Effects of Breathing Retraining on Pulmonary Function, Exercise Capacity, Quality of Life and Cardiac Autonomic Function in Patients With COPD",COMPLETED,NA,PHASE1,40,ACTUAL,"University Hospital, Essen",NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T10:43:32Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-590,FALSE,FALSE
NCT01769105,2012-04-30,2013-01-11,2013-01-15,FALSE,NA,2014-09-01,NA,2014-10-06,2013-01-16,ESTIMATED,2014-10-06,2014-10-07,ESTIMATED,NA,NA,NA,2014-10-06,2014-10-07,ESTIMATED,NA,2014-10-31,ACTUAL,2013-06-30,ACTUAL,2013-06-30,2024-09-25T09:20:36Z,2012-04,2014-10,2013-06,2013-06,NA,INTERVENTIONAL,NA,NA,Comparison of Lipiflow®-Treatment and a Standard Lid Hygiene Regime,"Prospective, Randomized, Controlled Comparison of an Automated Thermal Pulsation Treatment (Lipiflow ®) and a Standard Lid Hygiene Regime",COMPLETED,NA,NA,40,ACTUAL,"Heinrich-Heine University, Duesseldorf","For further information please have a look at Finis et al: Evaluation of an automated thermodynamic treatment (LipiFlow®) system for meibomian gland dysfunction: a prospective, randomized, observer-masked trial.Ocul Surf. 2014 Apr;12(2):146-54.",2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T09:20:36Z,OTHER,NA,NA,NA,NA,NA,NA,TRUE,428,-256,FALSE,TRUE
NCT01267838,2010-02-28,2010-12-28,2010-12-28,FALSE,NA,NA,NA,2016-09-04,2010-12-29,ESTIMATED,NA,NA,NA,NA,NA,NA,2016-09-04,2016-09-07,ESTIMATED,NA,2016-09-30,ACTUAL,2016-04-30,ACTUAL,2015-02-28,2024-09-24T21:56:54Z,2010-02,2016-09,2016-04,2015-02,NA,INTERVENTIONAL,BBK2,NA,Culotte Technique Versus TAP Stunting for the Treatment of de Novo Coronary Bifurcation Lesion With Drug-eluting Stents,Randomised Comparison of T-stenting Versus Culotte Technique for the Treatment of de Novo Coronary Bifurcation Lesion With Drug-eluting Stents.,COMPLETED,NA,PHASE4,300,ACTUAL,University Heart Center Freiburg - Bad Krozingen,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO,NA,2024-09-24T21:56:54Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-303,FALSE,FALSE
NCT02836665,2016-08-31,2016-07-12,2016-07-14,TRUE,NA,NA,NA,2018-08-28,2016-07-19,ESTIMATED,NA,NA,NA,NA,NA,NA,2018-08-28,2018-08-31,ACTUAL,ACTUAL,2018-08-31,ACTUAL,2017-12-31,ACTUAL,2017-07-14,2024-09-24T21:56:54Z,2016-08,2018-08,2017-12-31,2017-07-14,NA,INTERVENTIONAL,Telederm,NA,Application of Telemedicine for Dermatological Emergency Patients,Application of Telemedicine for Dermatological Emergency Patients,COMPLETED,NA,NA,100,ACTUAL,RWTH Aachen University,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNDECIDED,NA,2024-09-24T21:56:54Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,50,FALSE,FALSE
NCT01449890,2012-09-30,2011-10-06,2011-10-07,TRUE,NA,NA,NA,2015-06-03,2011-10-10,ESTIMATED,NA,NA,NA,NA,NA,NA,2015-06-03,2015-06-04,ESTIMATED,NA,2015-06-30,ACTUAL,2013-11-30,ACTUAL,2013-09-30,2024-09-25T09:20:36Z,2012-09,2015-06,2013-11,2013-09,NA,INTERVENTIONAL,NA,NA,Randomized Trial of Depression Follow-up Care by Email,Randomized Trial of E-mail Follow-up Care After Cognitive Behavioural Treatment for Depression,COMPLETED,NA,NA,92,ACTUAL,Universitätsklinikum Hamburg-Eppendorf,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T09:20:36Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,360,FALSE,FALSE
NCT00546975,2007-10-31,2007-10-18,2007-10-18,TRUE,NA,NA,NA,2011-06-24,2007-10-19,ESTIMATED,NA,NA,NA,NA,NA,NA,2011-06-24,2011-06-27,ESTIMATED,NA,2007-10-31,ACTUAL,2009-09-30,ACTUAL,2009-09-30,2024-09-25T09:20:36Z,2007-10,2007-10,2009-09,2009-09,NA,INTERVENTIONAL,NA,NA,Effect of Oral Nutritional Supplements With Specialized Nutrients on Functional Recovery and Morbidity After Gastrointestinal Surgery,NA,TERMINATED,NA,NA,NA,NA,"Charite University, Berlin, Germany",NA,3,NA,Compliance unacceptably low.,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T09:20:36Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,13,FALSE,FALSE
NCT00944801,2002-07-31,2009-07-17,2009-07-21,FALSE,NA,NA,NA,2009-07-21,2009-07-23,ESTIMATED,NA,NA,NA,NA,NA,NA,2009-07-21,2009-07-23,ESTIMATED,NA,2009-07-31,ACTUAL,2009-05-31,ACTUAL,2009-05-31,2024-09-24T21:56:54Z,2002-07,2009-07,2009-05,2009-05,NA,INTERVENTIONAL,NA,NA,Pegylated Liposomal Doxorubicine and Prolonged Temozolomide in Addition to Radiotherapy in Newly Diagnosed Glioblastoma,RNOP-09: Pegylated Liposomal Doxorubicine and Prolonged Temozolomide in Addition to Radiotherapy in Newly Diagnosed Glioblastoma - a Phase II Study,COMPLETED,NA,PHASE1/PHASE2,63,ACTUAL,University of Regensburg,NA,1,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-24T21:56:54Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-2543,FALSE,FALSE
NCT00774072,2008-10-31,2008-10-16,2008-10-16,TRUE,NA,NA,NA,2014-12-03,2008-10-17,ESTIMATED,NA,NA,NA,NA,NA,NA,2014-12-03,2014-12-04,ESTIMATED,NA,2014-12-31,ACTUAL,2010-11-30,ACTUAL,2010-11-30,2024-09-26T03:47:28Z,2008-10,2014-12,2010-11,2010-11,NA,INTERVENTIONAL,NA,NA,Nasal Inhalation of Tobramycin in Patients With Cystic Fibrosis and Pseudomonas Aeruginosa Colonization,Nasal Inhalation of Tobramycin by the Pari Sinus Nebulizer in Patients With Cystic Fibrosis and Pseudomonas Aeruginosa Colonization in the Upper Airways,COMPLETED,NA,PHASE2,9,ACTUAL,University of Jena,NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T03:47:28Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,15,FALSE,FALSE
NCT00618280,2008-01-31,2008-02-08,2008-02-08,FALSE,NA,NA,NA,2012-03-01,2008-02-20,ESTIMATED,NA,NA,NA,NA,NA,NA,2012-03-01,2012-03-02,ESTIMATED,NA,2012-03-31,ACTUAL,2010-08-31,ACTUAL,2010-06-30,2024-09-24T21:56:54Z,2008-01,2012-03,2010-08,2010-06,NA,INTERVENTIONAL,NIKOGEN,NA,"Social Cognition,Attentional Network and Nicotine Drug Dependency - A Pharmacological Clinical Trail","Social Cognition,Attentional Network and Nicotine Drug Dependency - A Pharmacological Clinical Trail",COMPLETED,NA,PHASE1/PHASE2,101,ACTUAL,"Heinrich-Heine University, Duesseldorf",NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-24T21:56:54Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-8,FALSE,FALSE
NCT00747487,2007-11-30,2008-09-04,2008-09-04,FALSE,NA,NA,NA,2013-05-24,2008-09-05,ESTIMATED,NA,NA,NA,NA,NA,NA,2013-05-24,2013-05-27,ESTIMATED,NA,2013-05-31,ACTUAL,2010-02-28,ACTUAL,2010-02-28,2024-09-25T09:20:36Z,2007-11,2013-05,2010-02,2010-02,NA,INTERVENTIONAL,RHODOS,NA,"Study to Assess Efficacy,Safety and Tolerability of Idebenone in the Treatment of Leber's Hereditary Optic Neuropathy","A Double-Blind, Randomised, Placebo-Controlled Study of the Efficacy, Safety and Tolerability of Idebenone in the Treatment of Patients With Leber's Hereditary Optic Neuropathy",COMPLETED,NA,PHASE2,85,ACTUAL,Santhera Pharmaceuticals,NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T09:20:36Z,INDUSTRY,NA,NA,NA,NA,NA,NA,FALSE,NA,-279,FALSE,FALSE
NCT01230723,2010-10-31,2010-10-28,2010-10-28,TRUE,NA,NA,NA,2012-05-07,2010-10-29,ESTIMATED,NA,NA,NA,NA,NA,NA,2012-05-07,2012-05-08,ESTIMATED,NA,2012-05-31,ESTIMATED,2012-07-31,ACTUAL,2011-12-31,2024-09-26T19:15:44Z,2010-10,2012-05,2012-07,2011-12,NA,INTERVENTIONAL,ZES/EES-OCT,NA,Test Safety and Efficacy of Zotarolimus- and Everolimus-Eluting Stents (ZES/EES) Assessed by Optical Coherence Tomography,RANDOMIZED TRIAL OF ZOTAROLIMUS- AND EVEROLIMUS-ELUTING STENTS REGARDING STENT COVERAGE ASSESSED BY OCT,UNKNOWN,ACTIVE_NOT_RECRUITING,PHASE4,30,ESTIMATED,Deutsches Herzzentrum Muenchen,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-26T19:15:44Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,3,FALSE,FALSE
NCT01521585,2011-11-30,2012-01-26,2012-01-26,FALSE,NA,NA,NA,2015-11-24,2012-01-30,ESTIMATED,NA,NA,NA,NA,NA,NA,2015-11-24,2015-11-25,ESTIMATED,NA,2015-11-30,ACTUAL,2012-10-31,ACTUAL,2012-10-31,2024-09-24T21:56:54Z,2011-11,2015-11,2012-10,2012-10,NA,INTERVENTIONAL,NA,NA,A Phase II Safety and Tolerability Study With SEN0014196,"A Double-blind, Placebo-controlled Study in Huntington's Disease Patients to Determine the Safety and Tolerability of SEN0014196",COMPLETED,NA,PHASE2,144,ACTUAL,Siena Biotech S.p.A.,NA,3,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-24T21:56:54Z,INDUSTRY,NA,NA,NA,NA,NA,NA,FALSE,NA,-57,FALSE,FALSE
NCT01503216,2012-01-31,2011-10-24,2011-12-30,TRUE,NA,NA,NA,2012-10-07,2012-01-02,ESTIMATED,NA,NA,NA,NA,NA,NA,2012-10-07,2012-10-10,ESTIMATED,NA,2012-10-31,ACTUAL,2012-05-31,ACTUAL,2012-05-31,2024-09-25T09:26:37Z,2012-01,2012-10,2012-05,2012-05,NA,INTERVENTIONAL,NA,NA,Safety and Bioefficacy of Vitamin D2 and Vitamin D3,Safety and Bioefficacy of Vitamin D2 and Vitamin D3: Randomized Trial With Human Volunteers,COMPLETED,NA,NA,120,ACTUAL,Martin-Luther-Universität Halle-Wittenberg,NA,3,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T09:26:37Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,99,FALSE,FALSE
NCT01070251,2008-09-30,2010-02-16,2010-02-16,FALSE,NA,NA,NA,2012-07-31,2010-02-17,ESTIMATED,NA,NA,NA,NA,NA,NA,2012-07-31,2012-08-01,ESTIMATED,NA,2012-07-31,ACTUAL,2011-04-30,ACTUAL,2010-09-30,2024-09-24T21:56:54Z,2008-09,2012-07,2011-04,2010-09,NA,INTERVENTIONAL,NA,NA,Effects of a Multimodal Preference-based Parental Intervention on Preschoolers' Physical Activity Behaviour - a Cluster-randomized Trial,Effects of a Multimodal Preference-based Parental Intervention on Preschoolers' Physical Activity Behaviour - a Cluster-randomized Trial,COMPLETED,NA,NA,826,ACTUAL,Heidelberg University,NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-24T21:56:54Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-504,FALSE,FALSE
NCT00637676,2008-07-31,2008-03-11,2008-03-17,TRUE,NA,NA,NA,2022-08-30,2008-03-18,ESTIMATED,NA,NA,NA,NA,NA,NA,2022-08-30,2022-09-02,ACTUAL,NA,2022-08-31,ACTUAL,2011-09-30,ACTUAL,2011-06-30,2024-09-24T21:56:54Z,2008-07,2022-08,2011-09,2011-06,NA,INTERVENTIONAL,NA,NA,Tunneled Pleural Catheter in Partially Entrapped Lung,Randomized Trial of Tunneled Pleural Catheter Versus Standard Chest Tube in Management of Malignant Pleural Effusion in Patients With Partial Entrapment of the Lung,COMPLETED,NA,PHASE2,50,ESTIMATED,Heidelberg University,NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-24T21:56:54Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,142,FALSE,FALSE
NCT01905475,2013-07-31,2013-07-18,2013-07-22,TRUE,NA,NA,NA,2016-06-09,2013-07-23,ESTIMATED,NA,NA,NA,NA,NA,NA,2016-06-09,2016-06-10,ESTIMATED,NA,2016-06-30,ACTUAL,2016-06-30,ACTUAL,2015-10-31,2024-09-25T09:26:37Z,2013-07,2016-06,2016-06,2015-10,NA,INTERVENTIONAL,CATCH-AMI,NA,CXCR4 Antagonism for Cell Mobilisation and Healing in Acute Myocardial Infarction (CATCH-AMI),"CXCR4 AnTagonism for Cell Mobilisation and Healing in Acute Myocardial Infarction (CATCH-AMI). A Phase IIa, Double-Blind, Placebo-Controlled, Randomised, Multi-centre Study of POL6326, a CXCR4 Antagonist, in Patients With Large Reperfused ST Elevation Myocardial Infarction",COMPLETED,NA,PHASE2,120,ACTUAL,Polyphor Ltd.,NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T09:26:37Z,INDUSTRY,NA,NA,NA,NA,NA,NA,FALSE,NA,13,FALSE,FALSE
NCT00712101,2008-07-31,2008-07-03,2008-07-03,TRUE,NA,NA,NA,2011-04-19,2008-07-09,ESTIMATED,NA,NA,NA,NA,NA,NA,2011-04-19,2011-04-20,ESTIMATED,NA,2009-08-31,ACTUAL,2011-04-30,ACTUAL,2011-04-30,2024-09-25T09:26:37Z,2008-07,2009-08,2011-04,2011-04,NA,INTERVENTIONAL,AIDA STEMI,NA,Abciximab i.v. Versus i.c. in ST-elevation Myocardial Infarction,Prospective Randomized Controlled Clinical Study to Compare Abciximab-bolus i.v. Versus i.c. in Primary PCI in Patients With Acute ST-elevation Myocardial Infarction,COMPLETED,NA,PHASE3,1912,ESTIMATED,University of Leipzig,NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25T09:26:37Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,28,FALSE,FALSE
NCT01835340,2012-10-31,2013-04-15,2013-04-17,FALSE,NA,NA,NA,2017-12-09,2013-04-18,ESTIMATED,NA,NA,NA,NA,NA,NA,2017-12-09,2017-12-12,ACTUAL,NA,2017-12-31,ACTUAL,2017-12-09,ACTUAL,2017-12-09,2024-09-24T22:02:40Z,2012-10,2017-12,2017-12-09,2017-12-09,NA,INTERVENTIONAL,NA,NA,Breath Gas Measurement of Propofol During Anesthesia in Patients With Endourological Procedures,Study to Estimate Central Propofol Effect by Measuring Exhaled Propofol Concentrations in Patients,COMPLETED,NA,NA,22,ACTUAL,University of Luebeck,NA,1,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-24T22:02:40Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-166,FALSE,FALSE
NCT02874911,2012-09-30,2016-08-12,2016-08-17,FALSE,NA,NA,NA,2016-08-17,2016-08-22,ESTIMATED,NA,NA,NA,NA,NA,NA,2016-08-17,2016-08-22,ESTIMATED,NA,2016-08-31,ACTUAL,2016-03-31,ACTUAL,2014-09-30,2024-09-25T09:26:37Z,2012-09,2016-08,2016-03,2014-09,NA,INTERVENTIONAL,Move'n Fun,NA,Coordination Training With Complete Body Video Games in Children and Adults With Degenerative Ataxias,Coordination Training With Complete Body Video Games in Children and Adults With Degenerative Ataxias,COMPLETED,NA,NA,10,ACTUAL,University Hospital Tuebingen,NA,1,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO,NA,2024-09-25T09:26:37Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-1412,FALSE,FALSE
NCT01061229,2010-03-31,2010-02-02,2010-02-02,TRUE,NA,NA,NA,2012-07-09,2010-02-03,ESTIMATED,NA,NA,NA,NA,NA,NA,2012-07-09,2012-07-10,ESTIMATED,NA,2012-07-31,ACTUAL,2010-08-31,ACTUAL,2010-07-31,2024-09-24T22:02:40Z,2010-03,2012-07,2010-08,2010-07,NA,INTERVENTIONAL,HAMSV,NA,Homeopathic Drug Proving Trial,Homeopathic Drug Proving Trial,COMPLETED,NA,PHASE1,29,ACTUAL,"Charite University, Berlin, Germany",NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-24T22:02:40Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,57,FALSE,FALSE
NCT00893373,2009-03-31,2009-05-04,2009-05-04,FALSE,NA,NA,NA,2016-02-04,2009-05-06,ESTIMATED,NA,NA,NA,NA,NA,NA,2016-02-04,2016-02-05,ESTIMATED,NA,2016-02-29,ACTUAL,2014-09-30,ACTUAL,2011-11-30,2024-09-24T22:02:40Z,2009-03,2016-02,2014-09,2011-11,NA,INTERVENTIONAL,SORAML,NA,Study Evaluating Sorafenib Added to Standard Primary Therapy in Patients With Newly Diagnosed Acute Myeloid Leukemia Less Than 60 Years of Age,"A Double-blind, Placebo-controlled, Randomized, Multicenter Phase-II Trial to Assess the Efficacy of Sorafenib Added to Standard Primary Therapy in Patients With Newly Diagnosed AML ≤60 Years of Age",COMPLETED,NA,PHASE2,276,ACTUAL,Technische Universität Dresden,NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO,NA,2024-09-24T22:02:40Z,OTHER,NA,NA,NA,NA,NA,NA,FALSE,NA,-34,FALSE,FALSE
NCT00470626,2005-11-30,2005-09-14,2007-05-07,TRUE,NA,2010-02-03,NA,2015-12-21,2007-05-08,ESTIMATED,2010-03-16,2010-04-06,ESTIMATED,NA,NA,NA,2015-12-21,2016-01-25,ESTIMATED,NA,2015-12-31,ACTUAL,2009-03-31,ACTUAL,2009-03-31,2024-09-24T22:02:40Z,2005-11,2015-12,2009-03,2009-03,NA,INTERVENTIONAL,NA,NA,Celect Vena Cava Filter Clinical Trial,"Prospective Study of the Cook Celect Filter, Including Permanent and Retrievable Use",COMPLETED,NA,NA,129,ACTUAL,Cook Group Incorporated,NA,1,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-24T22:02:40Z,INDUSTRY,NA,NA,NA,NA,NA,NA,TRUE,309,77,TRUE,TRUE
NCT02930590,2016-09-30,2016-09-26,2016-10-10,TRUE,NA,2017-09-14,NA,2022-05-25,2016-10-12,ESTIMATED,2017-12-28,2018-10-23,ACTUAL,NA,NA,NA,2022-05-25,2022-06-14,ACTUAL,ACTUAL,2022-05-31,ACTUAL,2017-03-31,ACTUAL,2017-03-31,2024-09-24T22:02:40Z,2016-09,2022-05,2017-03,2017-03,NA,INTERVENTIONAL,NA,"Cross-over trial. In total 15 participants, each of them lied on every of the three types of mattress.",Effects of Different Support Surfaces on the Properties Skin After Loading,Comparing the Effects of Three Different Support Surfaces on the Properties of Heel and Sacral Skin After Loading,COMPLETED,NA,NA,15,ACTUAL,"Charite University, Berlin, Germany",NA,3,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-24T22:02:40Z,OTHER,NA,NA,NA,NA,NA,NA,TRUE,167,4,TRUE,TRUE
