iv_id,iv_registry,mdr_study_id,identifier,identifier_type,identifier_type_id,identifier_source
NCT01011920,ClinicalTrials.gov,2080659,ISRCTN49014661,Trial registry ID,11,ISRCTN
NCT01011920,ClinicalTrials.gov,2080659,IELSG 32,Sponsor’s ID,14,IELSG-International Extranodal Lymphoma Study Group
NCT01011920,ClinicalTrials.gov,2080659,4036295,Sponsor’s ID,14,"Universitätsklinikum Freiburg, Abt Med 1, Hämatologie/ Onkologie"
NCT01011920,ClinicalTrials.gov,2080659,10139,Sponsor’s ID,14,Southampton University Hospitals NHS Trust
NCT01011920,ClinicalTrials.gov,2080659,IELSG32,Sponsor’s ID,14,International Extranodal Lymphoma Study Group (IELSG)
NCT00867672,ClinicalTrials.gov,2069757,DRKS00000733,Trial registry ID,11,Deutschen Register Klinischer Studien
NCT00867672,ClinicalTrials.gov,2069757,2009-009916-33,Trial registry ID,11,EU Clinical Trials Register
NCT00867672,ClinicalTrials.gov,2069757,4036719,Sponsor’s ID,14,Universitätsklinikum Freiburg
NCT00867672,ClinicalTrials.gov,2069757,00332/AMLSG14-09,Sponsor’s ID,14,Universitätsklinikum Freiburg
NCT00810472,ClinicalTrials.gov,2065420,U1111-1112-8653,Trial registry ID,11,International Clinical Trials Registry Platform
NCT00810472,ClinicalTrials.gov,2065420,DRKS00000255,Trial registry ID,11,Deutschen Register Klinischer Studien
NCT00810472,ClinicalTrials.gov,2065420,UKF001764,Sponsor’s ID,14,Universitätsklinikum Freiburg
NCT00810472,ClinicalTrials.gov,2065420,FR-2008-FANCY,Sponsor’s ID,14,Universitätsklinikum Freiburg
NCT00697333,ClinicalTrials.gov,2056862,DRKS00002178,Trial registry ID,11,Deutschen Register Klinischer Studien
NCT00697333,ClinicalTrials.gov,2056862,UKF001781,Sponsor’s ID,14,Klinik für Strahlenheilkunde
NCT00697333,ClinicalTrials.gov,2056862,AG NUK/RT 2006-1,Sponsor’s ID,14,Arbeitsgemeinschaft Nuklearmedizin und Strahlentherapie der DEGRO und DGN
NCT00970437,ClinicalTrials.gov,2077514,UKF001906,Sponsor’s ID,14,Universitätsklinikum Freiburg
NCT00941733,ClinicalTrials.gov,2075335,P998,Sponsor’s ID,14,Medtronic
NCT01135745,ClinicalTrials.gov,2090052,OCD PMCF Study 1.02.7003,Sponsor’s ID,14,Medtronic
NCT03753841,ClinicalTrials.gov,2290493,GI 208/16-1,Sponsor’s ID,14,Justus-Liebig-Universität Giessen
NCT02554318,ClinicalTrials.gov,2198457,DGHE 626/E4.4/K/2011,Sponsor’s ID,14,Justus-Liebig-Universität Giessen
NCT01812291,ClinicalTrials.gov,2141653,DRKS00010862,Trial registry ID,11,Deutschen Register Klinischer Studien
NCT01812291,ClinicalTrials.gov,2141653,FKZ 01GI1107,Sponsor’s ID,14,Forschungsinstitut der Diabetes Akademie Mergentheim
NCT01103284,ClinicalTrials.gov,2087570,DiaPep277-1001,Sponsor’s ID,14,Andromeda Biotech Ltd
NCT02679833,ClinicalTrials.gov,2208063,B12 status after toothpaste,Sponsor’s ID,14,Universität des Saarlandes
NCT02639520,ClinicalTrials.gov,2204979,2013-004529-99,Trial registry ID,11,EU Clinical Trials Register
NCT02639520,ClinicalTrials.gov,2204979,CanUTI-7,Sponsor’s ID,14,Bionorica SE
NCT02079311,ClinicalTrials.gov,2162075,MD13-001,Sponsor’s ID,14,Molnlycke Health Care AB
NCT01928433,ClinicalTrials.gov,2150527,2011-006041-14,Trial registry ID,11,EU Clinical Trials Register
NCT01928433,ClinicalTrials.gov,2150527,FINA-007,Sponsor’s ID,14,MerLion Pharmaceuticals GmbH
NCT03402490,ClinicalTrials.gov,2263521,12345 add-on,Sponsor’s ID,14,Georg-August-Universität Göttingen
NCT02661607,ClinicalTrials.gov,2206670,1/3/14,Sponsor’s ID,14,Georg-August-Universität Göttingen
NCT02054299,ClinicalTrials.gov,2160162,2012-003546-33,Trial registry ID,11,EU Clinical Trials Register
NCT02054299,ClinicalTrials.gov,2160162,PG-OCT,Sponsor’s ID,14,University Medical Center Goettingen
NCT01776112,ClinicalTrials.gov,2138887,UMCG-EX-II,Sponsor’s ID,14,University Medical Center Goettingen
NCT01488955,ClinicalTrials.gov,2116992,DRKS00003611,Trial registry ID,11,Deutschen Register Klinischer Studien
NCT01488955,ClinicalTrials.gov,2116992,2011-002271-42,Trial registry ID,11,EU Clinical Trials Register
NCT01488955,ClinicalTrials.gov,2116992,4037504,Sponsor’s ID,14,Universitätsmedizin Göttingen
NCT01488955,ClinicalTrials.gov,2116992,20110512-BG,Sponsor’s ID,14,Institut fuer anwendungsorientierte Forschung und klinische Studien GmbH
NCT00725231,ClinicalTrials.gov,2058968,DSHNHL 2006-1B / ACT-2,Sponsor’s ID,14,Georg-August-Universität Göttingen
NCT00725231,ClinicalTrials.gov,2058968,BMBF GFVT 01014715,Type not provided,1,No organisation name provided in source data
NCT00639743,ClinicalTrials.gov,2052480,P030444,Sponsor’s ID,14,"Assistance Publique, Hôpitaux de Paris"
NCT00865969,ClinicalTrials.gov,2069629,2008-005843-40,Trial registry ID,11,EU Clinical Trials Register
NCT00865969,ClinicalTrials.gov,2069629,PXD101-CLN-19,Sponsor’s ID,14,Spectrum Pharmaceuticals
NCT01855035,ClinicalTrials.gov,2144920,Find-AF randomised,Sponsor’s ID,14,Institut fuer anwendungsorientierte Forschung und klinische Studien GmbH
NCT03093584,ClinicalTrials.gov,2239804,BB 037/14,Sponsor’s ID,14,University Medicine Greifswald
NCT03011463,ClinicalTrials.gov,2233497,P334,Sponsor’s ID,14,Dr R Pfleger Chemische Fabrik GmbH
NCT02970838,ClinicalTrials.gov,2230377,BB62/12a,Sponsor’s ID,14,University Medicine Greifswald
NCT02724592,ClinicalTrials.gov,2211496,BB001/13,Sponsor’s ID,14,University Medicine Greifswald
NCT02670265,ClinicalTrials.gov,2207332,BB61/12,Sponsor’s ID,14,University Medicine Greifswald
NCT02656966,ClinicalTrials.gov,2206317,BB 158/15,Sponsor’s ID,14,University Medicine Greifswald
NCT02494830,ClinicalTrials.gov,2193902,Ketamine_03_2014,Sponsor’s ID,14,University Medicine Greifswald
NCT01803789,ClinicalTrials.gov,2141001,1-2-KiWI,Sponsor’s ID,14,University Medicine Greifswald
NCT01797458,ClinicalTrials.gov,2140519,BB 39/11,Sponsor’s ID,14,University Medicine Greifswald
NCT01797458,ClinicalTrials.gov,2140519,"The 3,2,1 Study",Other,90,Ernst-Moritz-Universität Greifswald
NCT01657305,ClinicalTrials.gov,2129800,2012-000777-23,Trial registry ID,11,EU Clinical Trials Register
NCT01657305,ClinicalTrials.gov,2129800,BSH-12,Sponsor’s ID,14,Amryt Pharma
NCT01291693,ClinicalTrials.gov,2101960,DM8-IESO04,Trial registry ID,11,University Medicine Greifswald
NCT01291693,ClinicalTrials.gov,2101960,DM8-IESO03,Trial registry ID,11,University Medicine Greifswald
NCT01291693,ClinicalTrials.gov,2101960,108376,Sponsor’s ID,14,University Medicine Greifswald
NCT01291693,ClinicalTrials.gov,2101960,109737,Funder / Contract ID,13,German Cancer Aid
NCT01291693,ClinicalTrials.gov,2101960,111346,Funder / Contract ID,13,German Cancer Aid
NCT01291693,ClinicalTrials.gov,2101960,110543,Funder / Contract ID,13,German Cancer Aid
NCT01291693,ClinicalTrials.gov,2101960,110676,Funder / Contract ID,13,German Cancer Aid
NCT02596594,ClinicalTrials.gov,2201699,110; 3/15-08-2012,Sponsor’s ID,14,Martin-Luther-Universität Halle-Wittenberg
NCT02295462,ClinicalTrials.gov,2178630,EPCentCare,Sponsor’s ID,14,Martin-Luther-Universität Halle-Wittenberg
NCT02295462,ClinicalTrials.gov,2178630,01GY1335C,Funder / Contract ID,13,Bundesministerium für Bildung und Forschung
NCT02295462,ClinicalTrials.gov,2178630,01GY1335B,Funder / Contract ID,13,Bundesministerium für Bildung und Forschung
NCT02295462,ClinicalTrials.gov,2178630,01GY1335A,Funder / Contract ID,13,Bundesministerium für Bildung und Forschung
NCT02261779,ClinicalTrials.gov,2176044,2012-002154-23,Trial registry ID,11,EU Clinical Trials Register
NCT02261779,ClinicalTrials.gov,2176044,UKM_04_12_TCP_ATRA_AML,Sponsor’s ID,14,Martin-Luther-Universität Halle-Wittenberg
NCT02251470,ClinicalTrials.gov,2175259,IRM_01,Sponsor’s ID,14,Martin-Luther-Universität Halle-Wittenberg
NCT02084381,ClinicalTrials.gov,2162464,1502,Sponsor’s ID,14,Baxter Healthcare Corporation
NCT01651832,ClinicalTrials.gov,2129384,01GY1143,Sponsor’s ID,14,Martin-Luther-Universität Halle-Wittenberg
NCT01200121,ClinicalTrials.gov,2094961,2009-014725-16,Trial registry ID,11,EU Clinical Trials Register
NCT01200121,ClinicalTrials.gov,2094961,AIO-SUP-0108,Sponsor’s ID,14,AIO-Studien-gGmbH
NCT01148264,ClinicalTrials.gov,2091005,2010-018665-30,Trial registry ID,11,EU Clinical Trials Register
NCT01148264,ClinicalTrials.gov,2091005,KKSH-079,Sponsor’s ID,14,Martin-Luther University Halle-Wittenberg
NCT01148264,ClinicalTrials.gov,2091005,KKSH 079,Sponsor’s ID,14,Martin-Luther-Universität Halle-Wittenberg
NCT01203228,ClinicalTrials.gov,2095199,2005-002011-24,Trial registry ID,11,EU Clinical Trials Register
NCT01203228,ClinicalTrials.gov,2095199,42205525,Sponsor’s ID,14,European Group for Blood and Marrow Transplantation (EBMT)
NCT01203228,ClinicalTrials.gov,2095199,EBMT 42205525,Type not provided,1,No organisation name provided in source data
NCT01203228,ClinicalTrials.gov,2095199,NCT00682396,Obsolete NCT number,44,ClinicalTrials.gov
NCT02637778,ClinicalTrials.gov,2204845,H2_16,Sponsor’s ID,14,Friedrich-Schiller-Universität Jena
NCT01789567,ClinicalTrials.gov,2139916,RAE00807,Sponsor’s ID,14,Medtronic
NCT02703519,ClinicalTrials.gov,2209877,OPSTAR,Sponsor’s ID,14,Martin-Luther-Universität Halle-Wittenberg
NCT03299127,ClinicalTrials.gov,2255586,IR-Phoenix,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT03114293,ClinicalTrials.gov,2241394,inims-pia,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT02861001,ClinicalTrials.gov,2221950,VivaPDT,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT02834377,ClinicalTrials.gov,2219907,TAPIR-1.0,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT02771535,ClinicalTrials.gov,2215093,1027/106,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT02675660,ClinicalTrials.gov,2207743,Homoarginine-UKE-KP2012-01,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT02437357,ClinicalTrials.gov,2189497,NWF-15/03,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT02429960,ClinicalTrials.gov,2188930,AMUPS-012013,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT02384850,ClinicalTrials.gov,2185473,SENTINEL,Sponsor’s ID,14,GSO Global Clinical Research BV
NCT02297334,ClinicalTrials.gov,2178773,ANA-UKE-PV 4420,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT02276469,ClinicalTrials.gov,2177172,SC 0748/006,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT02276469,ClinicalTrials.gov,2177172,Psychenet Teilprojekt 5,Other,90,University medicalcenter hamburg-eppendorf
NCT02181140,ClinicalTrials.gov,2169866,PV 3835,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT02066246,ClinicalTrials.gov,2161076,ANA-UKE-PV4374,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT02044913,ClinicalTrials.gov,2159444,0421-FSCP-Z202,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT02005237,ClinicalTrials.gov,2156406,AERCONN,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT02005237,ClinicalTrials.gov,2156406,031A130,Funder / Contract ID,13,BMBF
NCT01994928,ClinicalTrials.gov,2155617,PV-4429,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT01900327,ClinicalTrials.gov,2148382,DRKS00003893,Trial registry ID,11,Deutschen Register Klinischer Studien
NCT01900327,ClinicalTrials.gov,2148382,ISRCTN82191749,Trial registry ID,11,ISRCTN
NCT01900327,ClinicalTrials.gov,2148382,2012-003669-17,Trial registry ID,11,EU Clinical Trials Register
NCT01900327,ClinicalTrials.gov,2148382,NEOPA,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT01879111,ClinicalTrials.gov,2146758,DRKS00003277,Trial registry ID,11,Deutschen Register Klinischer Studien
NCT01879111,ClinicalTrials.gov,2146758,01-GX-1004,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT01797484,ClinicalTrials.gov,2140521,UHZ-KARD-01-2013,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT01784367,ClinicalTrials.gov,2139519,PV4190,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT01770990,ClinicalTrials.gov,2138494,01KQ1002B-TP7-Tel-PT,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT01767181,ClinicalTrials.gov,2138202,EuRhythDia-1,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT01731717,ClinicalTrials.gov,2135483,01KQ1002B-TP7,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT01726387,ClinicalTrials.gov,2135076,SMADS,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT01683240,ClinicalTrials.gov,2131769,PV 3526,Trial registry ID,11,Hamburg Ethical Committee
NCT01683240,ClinicalTrials.gov,2131769,Short Access Cholangioscope,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT01663649,ClinicalTrials.gov,2130283,Deprexis_2,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT01580124,ClinicalTrials.gov,2123949,PV3572,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT01450124,ClinicalTrials.gov,2114020,inims-03,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT01417949,ClinicalTrials.gov,2111572,2010-022413-26,Trial registry ID,11,EU Clinical Trials Register
NCT01417949,ClinicalTrials.gov,2111572,IDEAL-Study,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT01405417,ClinicalTrials.gov,2110618,UKE HH Endoscopy PV3725mc,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT01209208,ClinicalTrials.gov,2095655,2008-005994-36,Trial registry ID,11,EU Clinical Trials Register
NCT01209208,ClinicalTrials.gov,2095655,BUG-1/LMC,Sponsor’s ID,14,Dr Falk Pharma GmbH
NCT00973609,ClinicalTrials.gov,2077756,2008-007974-39,Trial registry ID,11,EU Clinical Trials Register
NCT00973609,ClinicalTrials.gov,2077756,AIO-KRK-0207,Sponsor’s ID,14,AIO-Studien-gGmbH
NCT00973609,ClinicalTrials.gov,2077756,ML21768,Type not provided,1,No organisation name provided in source data
NCT00916409,ClinicalTrials.gov,2073419,EF-14,Sponsor’s ID,14,NovoCure Ltd
NCT00678275,ClinicalTrials.gov,2055417,2005-005719-83,Trial registry ID,11,EU Clinical Trials Register
NCT00678275,ClinicalTrials.gov,2055417,ATGfamilystudy,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT00678275,ClinicalTrials.gov,2055417,ATGFamilyStudy,Sponsor’s ID,14,Universitätsklinikum Hamburg-Eppendorf
NCT02051660,ClinicalTrials.gov,2159961,DKH-110746,Sponsor’s ID,14,Universität Leipzig
NCT02051660,ClinicalTrials.gov,2159961,DKH-109967,Funder / Contract ID,13,German Cancer Aid
NCT00635596,ClinicalTrials.gov,2052164,2007-004437-42,Trial registry ID,11,EU Clinical Trials Register
NCT00635596,ClinicalTrials.gov,2052164,MT110-101,Sponsor’s ID,14,Amgen
NCT02868320,ClinicalTrials.gov,2222512,DiabAwPro,Sponsor’s ID,14,Medizinische Hochschule Hannover
NCT02591524,ClinicalTrials.gov,2201309,LuTx-CF-colonization_1,Sponsor’s ID,14,Medizinische Hochschule Hannover
NCT02587533,ClinicalTrials.gov,2201002,CRC-KliPha-004,Sponsor’s ID,14,Medizinische Hochschule Hannover
NCT02309918,ClinicalTrials.gov,2179739,DRKS00006863,Trial registry ID,11,Deutschen Register Klinischer Studien
NCT02309918,ClinicalTrials.gov,2179739,2013-001081-42,Trial registry ID,11,EU Clinical Trials Register
NCT02309918,ClinicalTrials.gov,2179739,HepNet-aHCV-IV,Sponsor’s ID,14,"HepNet Study House, German Liverfoundation"
NCT02304965,ClinicalTrials.gov,2179360,SU-B03,Sponsor’s ID,14,Medizinische Hochschule Hannover
NCT02029131,ClinicalTrials.gov,2158235,SpoMed Low Back,Sponsor’s ID,14,Medizinische Hochschule Hannover
NCT01914783,ClinicalTrials.gov,2149483,MHH-Particles EK-6142,Sponsor’s ID,14,Medizinische Hochschule Hannover
NCT01905475,ClinicalTrials.gov,2148774,POL6326-POL-006,Sponsor’s ID,14,Polyphor Ltd
NCT01861951,ClinicalTrials.gov,2145447,2011-004168-30,Trial registry ID,11,EU Clinical Trials Register
NCT01861951,ClinicalTrials.gov,2145447,STS001,Sponsor’s ID,14,Medizinische Hochschule Hannover
NCT01755507,ClinicalTrials.gov,2137308,2011-002754-31,Trial registry ID,11,EU Clinical Trials Register
NCT01755507,ClinicalTrials.gov,2137308,NUC-3/PSC,Sponsor’s ID,14,Dr Falk Pharma GmbH
NCT01731158,ClinicalTrials.gov,2135441,2011-005939-78,Trial registry ID,11,EU Clinical Trials Register
NCT01731158,ClinicalTrials.gov,2135441,C-II-008,Sponsor’s ID,14,Central European Society for Anticancer Drug Research
NCT01694849,ClinicalTrials.gov,2132660,2012-000295-42,Trial registry ID,11,EU Clinical Trials Register
NCT01694849,ClinicalTrials.gov,2132660,GFT505-212-7,Sponsor’s ID,14,Genfit
NCT01630434,ClinicalTrials.gov,2127795,OCS-LUN-03-2010,Regulatory body ID,41,Agence Nationale de Sécurité du Médicament
NCT01534702,ClinicalTrials.gov,2120480,2010-021719-18,Trial registry ID,11,EU Clinical Trials Register
NCT01534702,ClinicalTrials.gov,2120480,KS-2009-003,Sponsor’s ID,14,Medizinische Hochschule Hannover
NCT01475669,ClinicalTrials.gov,2115973,CTRI-2013-04-003580,Trial registry ID,11,Clinical Trials Registry - India
NCT01475669,ClinicalTrials.gov,2115973,U1111-1133-3334,Trial registry ID,11,International Clinical Trials Registry Platform
NCT01475669,ClinicalTrials.gov,2115973,2011-002685-20,Trial registry ID,11,EU Clinical Trials Register
NCT01475669,ClinicalTrials.gov,2115973,Protocol # BI3023_3002,Sponsor’s ID,14,CSL Behring GmbH
NCT01475669,ClinicalTrials.gov,2115973,BI3023_3002,Sponsor’s ID,14,CSL Behring
NCT01445171,ClinicalTrials.gov,2113650,2009-01,Sponsor’s ID,14,Edwards Lifesciences
NCT01420744,ClinicalTrials.gov,2111785,CIGMA Study 982,Sponsor’s ID,14,Biotest
NCT01320254,ClinicalTrials.gov,2104130,2010-018850-11,Trial registry ID,11,EU Clinical Trials Register
NCT01320254,ClinicalTrials.gov,2104130,MHH_CCA_AG54,Sponsor’s ID,14,Medizinische Hochschule Hannover (MHH)
NCT01242631,ClinicalTrials.gov,2098204,2009-014383-18,Trial registry ID,11,EU Clinical Trials Register
NCT01242631,ClinicalTrials.gov,2098204,CRAD001CDE21T,Sponsor’s ID,14,Medizinische Hochschule Hannover
NCT00998556,ClinicalTrials.gov,2079643,U1111-1114-9675,Trial registry ID,11,International Clinical Trials Registry Platform
NCT00998556,ClinicalTrials.gov,2079643,DRKS00000407,Trial registry ID,11,Deutschen Register Klinischer Studien
NCT00998556,ClinicalTrials.gov,2079643,2007-003710-34,Trial registry ID,11,EU Clinical Trials Register
NCT00998556,ClinicalTrials.gov,2079643,4034923,Sponsor’s ID,14,"Medizinische Hochschule Hannover, Klinik für Kardiologie und Angiologie"
NCT00998556,ClinicalTrials.gov,2079643,PPCM,Sponsor’s ID,14,Medizinische Hochschule Hannover
NCT00932971,ClinicalTrials.gov,2074665,2008-005560-13,Trial registry ID,11,EU Clinical Trials Register
NCT00932971,ClinicalTrials.gov,2074665,Hep-Net-HIDIT-2,Sponsor’s ID,14,Medizinische Hochschule Hannover
NCT00932971,ClinicalTrials.gov,2074665,Hep-Net-HIDIT-II,Sponsor’s ID,14,"HepNet Study House, German Liverfoundation"
NCT00860730,ClinicalTrials.gov,2069232,V10801,Sponsor’s ID,14,Corcym Srl
NCT00781807,ClinicalTrials.gov,2063257,DSfH-Project-No. F/05/08,Sponsor’s ID,14,Medizinische Hochschule Hannover
NCT00111345,ClinicalTrials.gov,2012840,BfArM 4022064,Sponsor’s ID,14,University Hospital Muenster
NCT00111345,ClinicalTrials.gov,2012840,DKH 50-2728,Type not provided,1,No organisation name provided in source data
NCT00111345,ClinicalTrials.gov,2012840,NCT00478153,Obsolete NCT number,44,ClinicalTrials.gov
NCT03789448,ClinicalTrials.gov,2293230,MaxART Economic Evaluation,Sponsor’s ID,14,Universitätsklinikum Heidelberg
NCT03013322,ClinicalTrials.gov,2233640,D.10060224,Sponsor’s ID,14,Universitätsklinikum Heidelberg
NCT02976532,ClinicalTrials.gov,2230814,NavDo2014,Sponsor’s ID,14,Universität Heidelberg
NCT02957838,ClinicalTrials.gov,2229380,S-675/2015,Sponsor’s ID,14,Universitätsklinikum Heidelberg
NCT02881216,ClinicalTrials.gov,2223503,Synergy Stent,Sponsor’s ID,14,Universitätsklinikum Heidelberg
NCT02851108,ClinicalTrials.gov,2221191,UniHD008,Sponsor’s ID,14,Universität Heidelberg
NCT02637544,ClinicalTrials.gov,2204827,S-099/2014,Sponsor’s ID,14,University of Heidelberg Medical Center
NCT02575612,ClinicalTrials.gov,2200088,1,Sponsor’s ID,14,Universität Heidelberg
NCT02560220,ClinicalTrials.gov,2198907,TOL-1,Sponsor’s ID,14,Universität Heidelberg
NCT02377154,ClinicalTrials.gov,2184882,S-532/2014,Sponsor’s ID,14,Universität Heidelberg
NCT02360033,ClinicalTrials.gov,2183574,SOPHO-PT-2014,Sponsor’s ID,14,Universität Heidelberg
NCT02358720,ClinicalTrials.gov,2183473,SMART,Sponsor’s ID,14,Universität Heidelberg
NCT02290613,ClinicalTrials.gov,2178257,2014-05ED,Sponsor’s ID,14,Universität Heidelberg
